

软件版本	3.11.19



实验文件路径:	
方案文件路径:	



板编号	板 1
日期	2023/5/26
时间	10:24:30
检测仪类型:	Epoch 2
检测仪序列号:	2205170B
检测类型	检测仪

程序详细信息

板类型	96 WELL PLATE
完成后弹出板	
检测	吸收光 光谱
	H1..H12
	开始: 400 nm,  停止: 999 nm,  步骤: 1 nm
	检测前校准
	检测速度: 正常,  延迟: 100 msec,  测量值/数据点: 8

Spectrum

波长	A1	A2	A3	A4	A5	A6	A7	A8	A9	A10	A11	A12	B1	B2	B3	B4	B5	B6	B7	B8	B9	B10	B11	B12	C1	C2	C3	C4	C5	C6	C7	C8	C9	C10	C11	C12	D1	D2	D3	D4	D5	D6	D7	D8	D9	D10	D11	D12	E1	E2	E3	E4	E5	E6	E7	E8	E9	E10	E11	E12	F1	F2	F3	F4	F5	F6	F7	F8	F9	F10	F11	F12	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	H1	H2	H3	H4	H5	H6	H7	H8	H9	H10	H11	H12
400																																																																																					0.517	0.696	0.673	0.675	0.670	0.658	0.655	0.660	0.545	0.464	0.471	0.518
401																																																																																					0.516	0.695	0.671	0.673	0.668	0.656	0.653	0.659	0.544	0.463	0.470	0.516
402																																																																																					0.514	0.693	0.669	0.671	0.666	0.654	0.651	0.657	0.542	0.461	0.469	0.515
403																																																																																					0.513	0.691	0.667	0.669	0.665	0.653	0.649	0.655	0.541	0.460	0.468	0.514
404																																																																																					0.511	0.689	0.666	0.668	0.663	0.651	0.648	0.653	0.539	0.459	0.466	0.512
405																																																																																					0.510	0.687	0.664	0.666	0.662	0.649	0.646	0.652	0.538	0.458	0.465	0.511
406																																																																																					0.509	0.686	0.663	0.664	0.660	0.648	0.645	0.650	0.536	0.457	0.464	0.510
407																																																																																					0.508	0.684	0.661	0.662	0.659	0.646	0.643	0.649	0.535	0.456	0.463	0.509
408																																																																																					0.506	0.682	0.660	0.661	0.657	0.645	0.642	0.647	0.534	0.455	0.462	0.508
409																																																																																					0.505	0.681	0.658	0.660	0.655	0.643	0.640	0.646	0.532	0.453	0.461	0.506
410																																																																																					0.504	0.679	0.656	0.658	0.654	0.642	0.639	0.644	0.531	0.452	0.460	0.505
411																																																																																					0.502	0.678	0.655	0.657	0.652	0.640	0.637	0.643	0.530	0.451	0.459	0.504
412																																																																																					0.501	0.676	0.653	0.656	0.651	0.639	0.635	0.641	0.529	0.450	0.458	0.503
413																																																																																					0.500	0.675	0.652	0.654	0.649	0.637	0.634	0.639	0.527	0.449	0.457	0.502
414																																																																																					0.499	0.673	0.651	0.653	0.648	0.636	0.632	0.638	0.526	0.448	0.456	0.501
415																																																																																					0.497	0.672	0.649	0.652	0.647	0.634	0.631	0.636	0.525	0.447	0.454	0.500
416																																																																																					0.496	0.670	0.648	0.651	0.645	0.633	0.630	0.635	0.524	0.446	0.453	0.498
417																																																																																					0.495	0.669	0.646	0.650	0.644	0.631	0.628	0.633	0.522	0.445	0.452	0.497
418																																																																																					0.494	0.667	0.645	0.648	0.642	0.630	0.627	0.632	0.521	0.444	0.451	0.496
419																																																																																					0.493	0.666	0.644	0.647	0.641	0.628	0.625	0.630	0.520	0.443	0.450	0.495
420																																																																																					0.492	0.664	0.642	0.646	0.639	0.627	0.624	0.629	0.519	0.442	0.449	0.494
421																																																																																					0.491	0.663	0.641	0.646	0.638	0.626	0.623	0.628	0.518	0.441	0.449	0.493
422																																																																																					0.490	0.662	0.640	0.644	0.637	0.625	0.622	0.626	0.517	0.440	0.448	0.492
423																																																																																					0.489	0.660	0.639	0.643	0.636	0.624	0.620	0.625	0.516	0.440	0.447	0.491
424																																																																																					0.488	0.659	0.638	0.642	0.635	0.622	0.619	0.624	0.515	0.439	0.446	0.491
425																																																																																					0.487	0.658	0.636	0.640	0.633	0.621	0.618	0.623	0.514	0.438	0.445	0.489
426																																																																																					0.486	0.657	0.635	0.639	0.632	0.620	0.617	0.621	0.513	0.437	0.444	0.489
427																																																																																					0.485	0.656	0.634	0.638	0.631	0.619	0.616	0.620	0.511	0.436	0.443	0.488
428																																																																																					0.484	0.654	0.633	0.638	0.630	0.618	0.614	0.619	0.510	0.435	0.442	0.487
429																																																																																					0.483	0.653	0.632	0.635	0.629	0.617	0.613	0.618	0.509	0.435	0.442	0.486
430																																																																																					0.482	0.652	0.631	0.635	0.628	0.615	0.612	0.617	0.508	0.434	0.441	0.485
431																																																																																					0.481	0.651	0.630	0.634	0.626	0.614	0.611	0.615	0.507	0.433	0.440	0.484
432																																																																																					0.480	0.650	0.628	0.633	0.625	0.613	0.610	0.614	0.506	0.432	0.439	0.483
